#              X                D                V                M
    2.8820208456     0.0061821243    -1.0973618907     5.9368289062
    2.9080728112     0.0059716419    -1.0975312039     5.9535012926
    2.9343602729     0.0057688585    -1.0976266378     5.9700474766
    2.9608853596     0.0055734777    -1.0976492162     5.9864699326
    2.9876502192     0.0053852146    -1.0975999827     6.0027710979
    3.0146570192     0.0052037955    -1.0974799982     6.0189533713
    3.0419079466     0.0050289571    -1.0972903406     6.0350191220
    3.0694052082     0.0048604465    -1.0970320998     6.0509706780
    3.0971510307     0.0046980210    -1.0967063750     6.0668103238
    3.1251476609     0.0045414469    -1.0963142777     6.0825403185
    3.1533973661     0.0043905002    -1.0958569242     6.0981628752
    3.1819024339     0.0042449653    -1.0953354375     6.1136801733
    3.2106651726     0.0041046355    -1.0947509441     6.1290943525
    3.2396879115     0.0039693118    -1.0941045738     6.1444075201
    3.2689730008     0.0038388036    -1.0933974569     6.1596217422
    3.2985228121     0.0037129275    -1.0926307235     6.1747390483
    3.3283397382     0.0035915074    -1.0918055029     6.1897614343
    3.3584261938     0.0034743743    -1.0909229215     6.2046908574
    3.3887846153     0.0033613657    -1.0899841025     6.2195292418
    3.4194174610     0.0032523257    -1.0889901647     6.2342784764
    3.4503272118     0.0031471046    -1.0879422201     6.2489404086
    3.4815163705     0.0030455585    -1.0868413762     6.2635168599
    3.5129874630     0.0029475494    -1.0856887320     6.2780096125
    3.5447430377     0.0028529445    -1.0844853792     6.2924204160
    3.5767856663     0.0027616166    -1.0832324006     6.3067509869
    3.6091179436     0.0026734432    -1.0819308696     6.3210030059
    3.6417424877     0.0025883069    -1.0805818502     6.3351781261
    3.6746619407     0.0025060948    -1.0791863959     6.3492779657
    3.7078789685     0.0024266985    -1.0777455493     6.3633041125
    3.7413962608     0.0023500140    -1.0762603412     6.3772581200
    3.7752165319     0.0022759410    -1.0747317915     6.3911415168
    3.8093425207     0.0022043836    -1.0731609076     6.4049557972
    3.8437769907     0.0021352495    -1.0715486845     6.4187024285
    3.8785227302     0.0020684499    -1.0698961043     6.4323828456
    3.9135825532     0.0020038997    -1.0682041367     6.4459984595
    3.9489592986     0.0019415169    -1.0664737379     6.4595506505
    3.9846558314     0.0018812228    -1.0647058506     6.4730407708
    4.0206750423     0.0018229419    -1.0629014043     6.4864701482
    4.0570198480     0.0017666015    -1.0610613146     6.4998400814
    4.0936931918     0.0017121316    -1.0591864836     6.5131518459
    4.1306980435     0.0016594651    -1.0572777993     6.5264066890
    4.1680373998     0.0016085374    -1.0553361361     6.5396058362
    4.2057142844     0.0015592866    -1.0533623541     6.5527504851
    4.2437317483     0.0015116528    -1.0513572997     6.5658418109
    4.2820928703     0.0014655786    -1.0493218053     6.5788809672
    4.3208007569     0.0014210090    -1.0472566893     6.5918690823
    4.3598585426     0.0013778907    -1.0451627562     6.6048072623
    4.3992693903     0.0013361727    -1.0430407968     6.6176965924
    4.4390364915     0.0012958059    -1.0408915878     6.6305381344
    4.4791630665     0.0012567430    -1.0387158924     6.6433329315
    4.5196523649     0.0012189385    -1.0365144600     6.6560820032
    4.5605076654     0.0011823487    -1.0342880267     6.6687863517
    4.6017322765     0.0011469314    -1.0320373148     6.6814469575
    4.6433295366     0.0011126460    -1.0297630336     6.6940647816
    4.6853028143     0.0010794537    -1.0274658789     6.7066407679
    4.7276555085     0.0010473167    -1.0251465337     6.7191758405
    4.7703910489     0.0010161989    -1.0228056679     6.7316709044
    4.8135128964     0.0009860655    -1.0204439385     6.7441268489
    4.8570245429     0.0009568830    -1.0180619901     6.7565445445
    4.9009295119     0.0009286190    -1.0156604546     6.7689248452
    4.9452313590     0.0009012423    -1.0132399516     6.7812685876
    4.9899336717     0.0008747231    -1.0108010884     6.7935765936
    5.0350400700     0.0008490325    -1.0083444606     6.8058496679
    5.0805542066     0.0008241425    -1.0058706517     6.8180886004
    5.1264797673     0.0008000265    -1.0033802334     6.8302941656
    5.1728204711     0.0007766585    -1.0008737661     6.8424671219
    5.2195800706     0.0007540136    -0.9983517988     6.8546082154
    5.2667623526     0.0007320678    -0.9958148692     6.8667181766
    5.3143711378     0.0007107980    -0.9932635041     6.8787977225
    5.3624102816     0.0006901819    -0.9906982196     6.8908475553
    5.4108836742     0.0006701978    -0.9881195208     6.9028683662
    5.4597952410     0.0006508251    -0.9855279026     6.9148608317
    5.5091489429     0.0006320437    -0.9829238495     6.9268256157
    5.5589487765     0.0006138343    -0.9803078359     6.9387633700
    5.6091987746     0.0005961783    -0.9776803261     6.9506747344
    5.6599030065     0.0005790577    -0.9750417748     6.9625603367
    5.7110655782     0.0005624551    -0.9723926270     6.9744207930
    5.7626906328     0.0005463539    -0.9697333182     6.9862567075
    5.8147823511     0.0005307377    -0.9670642746     6.9980686745
    5.8673449513     0.0005155912    -0.9643859136     7.0098572759
    5.9203826900     0.0005008991    -0.9616986431     7.0216230844
    5.9738998622     0.0004866469    -0.9590028627     7.0333666610
    6.0279008017     0.0004728207    -0.9562989632     7.0450885577
    6.0823898816     0.0004594069    -0.9535873269     7.0567893155
    6.1373715144     0.0004463923    -0.9508683279     7.0684694666
    6.1928501524     0.0004337644    -0.9481423320     7.0801295325
    6.2488302884     0.0004215109    -0.9454096972     7.0917700266
    6.3053164556     0.0004096200    -0.9426707735     7.1033914526
    6.3623132283     0.0003980804    -0.9399259034     7.1149943050
    6.4198252221     0.0003868809    -0.9371754217     7.1265790702
    6.4778570944     0.0003760111    -0.9344196558     7.1381462257
    6.5364135445     0.0003654606    -0.9316589261     7.1496962401
    6.5954993144     0.0003552194    -0.9288935455     7.1612295749
    6.6551191888     0.0003452779    -0.9261238204     7.1727466829
    6.7152779959     0.0003356270    -0.9233500499     7.1842480094
    6.7759806071     0.0003262575    -0.9205725268     7.1957339915
    6.8372319383     0.0003171608    -0.9177915372     7.2072050593
    6.8990369496     0.0003083285    -0.9150073607     7.2186616355
    6.9614006460     0.0002997525    -0.9122202707     7.2301041353
    7.0243280777     0.0002914250    -0.9094305344     7.2415329672
    7.0878243405     0.0002833383    -0.9066384130     7.2529485323
    7.1518945765     0.0002754851    -0.9038441616     7.2643512258
    7.2165439739     0.0002678582    -0.9010480299     7.2757414353
    7.2817777682     0.0002604509    -0.8982502615     7.2871195429
    7.3476012420     0.0002532565    -0.8954510945     7.2984859234
    7.4140197257     0.0002462684    -0.8926507619     7.3098409459
    7.4810385978     0.0002394806    -0.8898494909     7.3211849738
    7.5486632856     0.0002328869    -0.8870475037     7.3325183638
    7.6168992653     0.0002264815    -0.8842450174     7.3438414671
    7.6857520627     0.0002202588    -0.8814422440     7.3551546294
    7.7552272534     0.0002142133    -0.8786393905     7.3664581903
    7.8253304637     0.0002083398    -0.8758366594     7.3777524844
    7.8960673704     0.0002026330    -0.8730342481     7.3890378407
    7.9674437018     0.0001970880    -0.8702323496     7.4003145830
    8.0394652381     0.0001917000    -0.8674311523     7.4115830299
    8.1121378115     0.0001864644    -0.8646308403     7.4228434948
    8.1854673071     0.0001813766    -0.8618315933     7.4340962865
    8.2594596630     0.0001764323    -0.8590335866     7.4453417087
    8.3341208713     0.0001716272    -0.8562369916     7.4565800606
    8.4094569780     0.0001669573    -0.8534419753     7.4678116362
    8.4854740838     0.0001624185    -0.8506487012     7.4790367255
    8.5621783446     0.0001580071    -0.8478573283     7.4902556138
    8.6395759719     0.0001537192    -0.8450680122     7.5014685820
    8.7176732334     0.0001495514    -0.8422809048     7.5126759065
    8.7964764534     0.0001455000    -0.8394961539     7.5238778601
    8.8759920134     0.0001415617    -0.8367139042     7.5350747105
    8.9562263527     0.0001377332    -0.8339342965     7.5462667225
    9.0371859685     0.0001340114    -0.8311574685     7.5574541557
    9.1188774170     0.0001303930    -0.8283835542     7.5686372668
    9.2013073136     0.0001268752    -0.8256126846     7.5798163083
    9.2844823335     0.0001234549    -0.8228449872     7.5909915287
    9.3684092122     0.0001201295    -0.8200805866     7.6021631731
    9.4530947462     0.0001168962    -0.8173196041     7.6133314830
    9.5385457931     0.0001137523    -0.8145621580     7.6244966962
    9.6247692730     0.0001106952    -0.8118083638     7.6356590472
    9.7117721682     0.0001077225    -0.8090583339     7.6468187670
    9.7995615242     0.0001048318    -0.8063121779     7.6579760831
    9.8881444502     0.0001020206    -0.8035700026     7.6691312200
    9.9775281197     0.0000992868    -0.8008319122     7.6802843988
   10.0677197709     0.0000966281    -0.7980980081     7.6914358376
   10.1587267076     0.0000940424    -0.7953683892     7.7025857510
   10.2505562995     0.0000915277    -0.7926431516     7.7137343510
   10.3432159831     0.0000890818    -0.7899223892     7.7248818464
   10.4367132619     0.0000867029    -0.7872061932     7.7360284432
   10.5310557074     0.0000843890    -0.7844946526     7.7471743442
   10.6262509593     0.0000821384    -0.7817878539     7.7583197498
   10.7223067267     0.0000799491    -0.7790858814     7.7694648573
   10.8192307881     0.0000778196    -0.7763888169     7.7806098615
   10.9170309926     0.0000757481    -0.7736967404     7.7917549542
   11.0157152598     0.0000737330    -0.7710097295     7.8029003249
   11.1152915814     0.0000717727    -0.7683278595     7.8140461603
   11.2157680210     0.0000698656    -0.7656512040     7.8251926448
   11.3171527152     0.0000680104    -0.7629798344     7.8363399600
   11.4194538742     0.0000662054    -0.7603138200     7.8474882853
   11.5226797823     0.0000644494    -0.7576532284     7.8586377976
   11.6268387988     0.0000627409    -0.7549981251     7.8697886715
   11.7319393584     0.0000610786    -0.7523485738     7.8809410791
   11.8379899724     0.0000594613    -0.7497046363     7.8920951905
   11.9449992286     0.0000578877    -0.7470663729     7.9032511733
   12.0529757926     0.0000563565    -0.7444338417     7.9144091930
   12.1619284085     0.0000548667    -0.7418070994     7.9255694130
   12.2718658992     0.0000534169    -0.7391862009     7.9367319946
   12.3827971675     0.0000520063    -0.7365711996     7.9478970967
   12.4947311967     0.0000506336    -0.7339621472     7.9590648766
   12.6076770510     0.0000492978    -0.7313590937     7.9702354894
   12.7216438770     0.0000479978    -0.7287620877     7.9814090880
   12.8366409037     0.0000467328    -0.7261711763     7.9925858237
   12.9526774436     0.0000455018    -0.7235864050     8.0037658457
   13.0697628932     0.0000443037    -0.7210078181     8.0149493012
   13.1879067342     0.0000431377    -0.7184354582     8.0261363360
   13.3071185340     0.0000420030    -0.7158693667     8.0373270934
   13.4274079463     0.0000408986    -0.7133095835     8.0485217155
   13.5487847121     0.0000398237    -0.7107561473     8.0597203425
   13.6712586606     0.0000387776    -0.7082090955     8.0709231127
   13.7948397097     0.0000377594    -0.7056684640     8.0821301627
   13.9195378671     0.0000367683    -0.7031342877     8.0933416278
   14.0453632308     0.0000358037    -0.7006066003     8.1045576411
   14.1723259902     0.0000348648    -0.6980854341     8.1157783346
   14.3004364266     0.0000339509    -0.6955708204     8.1270038384
   14.4297049147     0.0000330613    -0.6930627892     8.1382342810
   14.5601419224     0.0000321954    -0.6905613695     8.1494697897
   14.6917580127     0.0000313526    -0.6880665892     8.1607104899
   14.8245638438     0.0000305321    -0.6855784750     8.1719565058
   14.9585701704     0.0000297334    -0.6830970528     8.1832079599
   15.0937878443     0.0000289558    -0.6806223471     8.1944649735
   15.2302278154     0.0000281990    -0.6781543818     8.2057276662
   15.3679011327     0.0000274621    -0.6756931795     8.2169961565
   15.5068189451     0.0000267448    -0.6732387619     8.2282705614
   15.6469925020     0.0000260465    -0.6707911499     8.2395509965
   15.7884331547     0.0000253667    -0.6683503633     8.2508375761
   15.9311523573     0.0000247049    -0.6659164210     8.2621304133
   16.0751616669     0.0000240605    -0.6634893413     8.2734296197
   16.2204727457     0.0000234332    -0.6610691412     8.2847353058
   16.3670973608     0.0000228224    -0.6586558371     8.2960475809
   16.5150473860     0.0000222278    -0.6562494446     8.3073665529
   16.6643348022     0.0000216489    -0.6538499783     8.3186923286
   16.8149716989     0.0000210852    -0.6514574522     8.3300250137
   16.9669702745     0.0000205364    -0.6490718793     8.3413647125
   17.1203428380     0.0000200020    -0.6466932721     8.3527115284
   17.2751018095     0.0000194817    -0.6443216422     8.3640655635
   17.4312597214     0.0000189751    -0.6419570005     8.3754269188
   17.5888292194     0.0000184818    -0.6395993571     8.3867956943
   17.7478230634     0.0000180016    -0.6372487215     8.3981719888
   17.9082541290     0.0000175339    -0.6349051025     8.4095559001
   18.0701354077     0.0000170785    -0.6325685082     8.4209475250
   18.2334800087     0.0000166351    -0.6302389461     8.4323469592
   18.3983011597     0.0000162033    -0.6279164229     8.4437542975
   18.5646122080     0.0000157828    -0.6256009450     8.4551696334
   18.7324266215     0.0000153734    -0.6232925177     8.4665930598
   18.9017579897     0.0000149747    -0.6209911462     8.4780246683
   19.0726200252     0.0000145864    -0.6186968348     8.4894645499
   19.2450265644     0.0000142083    -0.6164095873     8.5009127943
   19.4189915689     0.0000138401    -0.6141294069     8.5123694905
   19.5945291262     0.0000134816    -0.6118562964     8.5238347265
   19.7716534515     0.0000131324    -0.6095902579     8.5353085894
   19.9503788884     0.0000127924    -0.6073312930     8.5467911656
   20.1307199100     0.0000124612    -0.6050794028     8.5582825403
   20.3126911204     0.0000121387    -0.6028345880     8.5697827980
   20.4963072556     0.0000118247    -0.6005968487     8.5812920226
   20.6815831850     0.0000115188    -0.5983661845     8.5928102967
   20.8685339122     0.0000112209    -0.5961425945     8.6043377025
   21.0571745764     0.0000109308    -0.5939260775     8.6158743211
   21.2475204538     0.0000106483    -0.5917166317     8.6274202330
   21.4395869588     0.0000103731    -0.5895142549     8.6389755177
   21.6333896448     0.0000101051    -0.5873189445     8.6505402543
   21.8289442060     0.0000098441    -0.5851306975     8.6621145206
   22.0262664784     0.0000095899    -0.5829495104     8.6736983943
   22.2253724413     0.0000093423    -0.5807753793     8.6852919517
   22.4262782183     0.0000091011    -0.5786083000     8.6968952689
   22.6290000788     0.0000088662    -0.5764482679     8.7085084211
   22.8335544391     0.0000086375    -0.5742952780     8.7201314826
   23.0399578642     0.0000084146    -0.5721493248     8.7317645273
   23.2482270686     0.0000081976    -0.5700104027     8.7434076283
   23.4583789180     0.0000079862    -0.5678785055     8.7550608579
   23.6704304306     0.0000077803    -0.5657536268     8.7667242880
   23.8843987783     0.0000075798    -0.5636357599     8.7783979896
   24.1003012882     0.0000073845    -0.5615248977     8.7900820332
   24.3181554442     0.0000071942    -0.5594210328     8.8017764885
   24.5379788882     0.0000070089    -0.5573241574     8.8134814249
   24.7597894215     0.0000068284    -0.5552342635     8.8251969108
   24.9836050064     0.0000066525    -0.5531513429     8.8369230142
   25.2094437674     0.0000064812    -0.5510753868     8.8486598026
   25.4373239931     0.0000063144    -0.5490063864     8.8604073425
   25.6672641372     0.0000061519    -0.5469443325     8.8721657003
   25.8992828202     0.0000059936    -0.5448892157     8.8839349415
   26.1333988312     0.0000058394    -0.5428410263     8.8957151312
   26.3696311288     0.0000056892    -0.5407997543     8.9075063339
   26.6079988432     0.0000055429    -0.5387653895     8.9193086135
   26.8485212775     0.0000054003    -0.5367379214     8.9311220333
   27.0912179091     0.0000052615    -0.5347173394     8.9429466564
   27.3361083917     0.0000051262    -0.5327036325     8.9547825450
   27.5832125566     0.0000049945    -0.5306967896     8.9666297608
   27.8325504142     0.0000048661    -0.5286967992     8.9784883653
   28.0841421561     0.0000047411    -0.5267036499     8.9903584192
   28.3380081561     0.0000046193    -0.5247173297     9.0022399828
   28.5941689724     0.0000045007    -0.5227378267     9.0141331159
   28.8526453489     0.0000043851    -0.5207651287     9.0260378778
   29.1134582170     0.0000042725    -0.5187992233     9.0379543275
   29.3766286975     0.0000041628    -0.5168400978     9.0498825232
   29.6421781019     0.0000040559    -0.5148877396     9.0618225229
   29.9101279344     0.0000039518    -0.5129421355     9.0737743841
   30.1804998936     0.0000038504    -0.5110032726     9.0857381638
   30.4533158744     0.0000037516    -0.5090711375     9.0977139184
   30.7285979694     0.0000036554    -0.5071457168     9.1097017043
   31.0063684710     0.0000035616    -0.5052269967     9.1217015770
   31.2866498730     0.0000034702    -0.5033149636     9.1337135918
   31.5694648728     0.0000033812    -0.5014096034     9.1457378036
   31.8548363727     0.0000032945    -0.4995109022     9.1577742669
   32.1427874821     0.0000032101    -0.4976188456     9.1698230356
   32.4333415194     0.0000031278    -0.4957334193     9.1818841634
   32.7265220137     0.0000030476    -0.4938546088     9.1939577036
   33.0223527068     0.0000029695    -0.4919823994     9.2060437089
   33.3208575551     0.0000028934    -0.4901167764     9.2181422319
   33.6220607315     0.0000028193    -0.4882577248     9.2302533246
   33.9259866276     0.0000027470    -0.4864052297     9.2423770388
   34.2326598553     0.0000026767    -0.4845592759     9.2545134257
   34.5421052490     0.0000026081    -0.4827198481     9.2666625363
   34.8543478678     0.0000025413    -0.4808869311     9.2788244214
   35.1694129970     0.0000024762    -0.4790605093     9.2909991311
   35.4873261506     0.0000024128    -0.4772405672     9.3031867153
   35.8081130734     0.0000023511    -0.4754270890     9.3153872236
   36.1317997427     0.0000022909    -0.4736200590     9.3276007053
   36.4584123707     0.0000022322    -0.4718194615     9.3398272092
   36.7879774065     0.0000021751    -0.4700252802     9.3520667840
   37.1205215384     0.0000021195    -0.4682374994     9.3643194778
   37.4560716959     0.0000020652    -0.4664561028     9.3765853387
   37.7946550517     0.0000020124    -0.4646810741     9.3888644141
   38.1362990246     0.0000019609    -0.4629123972     9.4011567514
   38.4810312808     0.0000019107    -0.4611500556     9.4134623976
   38.8288797368     0.0000018619    -0.4593940329     9.4257813994
   39.1798725615     0.0000018142    -0.4576443126     9.4381138031
   39.5340381783     0.0000017679    -0.4559008781     9.4504596550
   39.8914052676     0.0000017226    -0.4541637127     9.4628190006
   40.2520027690     0.0000016786    -0.4524327997     9.4751918857
   40.6158598838     0.0000016357    -0.4507081224     9.4875783554
   40.9830060771     0.0000015939    -0.4489896639     9.4999784547
   41.3534710806     0.0000015531    -0.4472774073     9.5123922282
   41.7272848945     0.0000015134    -0.4455713357     9.5248197205
   42.1044777904     0.0000014748    -0.4438714320     9.5372609756
   42.4850803134     0.0000014371    -0.4421776792     9.5497160373
   42.8691232847     0.0000014004    -0.4404900603     9.5621849495
   43.2566378042     0.0000013646    -0.4388085581     9.5746677554
   43.6476552528     0.0000013297    -0.4371331553     9.5871644981
   44.0422072953     0.0000012957    -0.4354638348     9.5996752205
   44.4403258826     0.0000012626    -0.4338005793     9.6121999652
   44.8420432542     0.0000012304    -0.4321433715     9.6247387747
   45.2473919414     0.0000011990    -0.4304921940     9.6372916911
   45.6564047693     0.0000011684    -0.4288470295     9.6498587562
   46.0691148600     0.0000011385    -0.4272078605     9.6624400118
   46.4855556346     0.0000011095    -0.4255746697     9.6750354994
   46.9057608167     0.0000010811    -0.4239474396     9.6876452601
   47.3297644344     0.0000010535    -0.4223261526     9.7002693349
   47.7576008238     0.0000010266    -0.4207107913     9.7129077647
   48.1893046311     0.0000010004    -0.4191013381     9.7255605901
   48.6249108156     0.0000009749    -0.4174977755     9.7382278513
   49.0644546529     0.0000009500    -0.4159000858     9.7509095885
   49.5079717373     0.0000009258    -0.4143082516     9.7636058418
   49.9554979848     0.0000009021    -0.4127222551     9.7763166507
   50.4070696362     0.0000008791    -0.4111420787     9.7890420550
   50.8627232599     0.0000008567    -0.4095677048     9.8017820938
   51.3224957548     0.0000008348    -0.4079991158     9.8145368065
   51.7864243532     0.0000008135    -0.4064362939     9.8273062318
   52.2545466242     0.0000007928    -0.4048792215     9.8400904087
   52.7269004765     0.0000007726    -0.4033278810     9.8528893756
   53.2035241612     0.0000007529    -0.4017822545     9.8657031710
   53.6844562756     0.0000007337    -0.4002423245     9.8785318331
   54.1697357654     0.0000007149    -0.3987080732     9.8913753999
   54.6594019288     0.0000006967    -0.3971794829     9.9042339093
   55.1534944189     0.0000006789    -0.3956565359     9.9171073990
   55.6520532475     0.0000006616    -0.3941392145     9.9299959065
   56.1551187880     0.0000006448    -0.3926275010     9.9428994692
   56.6627317785     0.0000006283    -0.3911213777     9.9558181242
   57.1749333258     0.0000006123    -0.3896208269     9.9687519086
   57.6917649080     0.0000005967    -0.3881258309     9.9817008592
   58.2132683782     0.0000005815    -0.3866363719     9.9946650127
   58.7394859678     0.0000005667    -0.3851524324    10.0076444056
   59.2704602900     0.0000005522    -0.3836739947    10.0206390744
   59.8062343432     0.0000005381    -0.3822010409    10.0336490553
   60.3468515145     0.0000005244    -0.3807335536    10.0466743844
   60.8923555830     0.0000005111    -0.3792715151    10.0597150976
   61.4427907239     0.0000004980    -0.3778149077    10.0727712306
   61.9982015114     0.0000004853    -0.3763637137    10.0858428193
   62.5586329228     0.0000004730    -0.3749179156    10.0989298990
   63.1241303419     0.0000004609    -0.3734774958    10.1120325052
   63.6947395628     0.0000004492    -0.3720424367    10.1251506730
   64.2705067935     0.0000004377    -0.3706127206    10.1382844376
   64.8514786597     0.0000004266    -0.3691883302    10.1514338339
   65.4377022086     0.0000004157    -0.3677692477    10.1645988968
   66.0292249127     0.0000004051    -0.3663554557    10.1777796610
   66.6260946736     0.0000003948    -0.3649469368    10.1909761610
   67.2283598259     0.0000003848    -0.3635436733    10.2041884314
   67.8360691411     0.0000003750    -0.3621456479    10.2174165064
   68.4492718316     0.0000003654    -0.3607528430    10.2306604202
   69.0680175546     0.0000003561    -0.3593652414    10.2439202070
   69.6923564163     0.0000003470    -0.3579828256    10.2571959006
   70.3223389758     0.0000003382    -0.3566055782    10.2704875351
   70.9580162491     0.0000003296    -0.3552334818    10.2837951440
   71.5994397134     0.0000003212    -0.3538665192    10.2971187611
   72.2466613114     0.0000003130    -0.3525046730    10.3104584198
   72.8997334551     0.0000003050    -0.3511479259    10.3238141536
   73.5587090305     0.0000002973    -0.3497962608    10.3371859957
   74.2236414014     0.0000002897    -0.3484496604    10.3505739794
   74.8945844142     0.0000002823    -0.3471081074    10.3639781378
   75.5715924019     0.0000002751    -0.3457715848    10.3773985038
   76.2547201888     0.0000002681    -0.3444400753    10.3908351103
   76.9440230947     0.0000002613    -0.3431135619    10.4042879901
   77.6395569394     0.0000002547    -0.3417920275    10.4177571760
   78.3413780474     0.0000002482    -0.3404754550    10.4312427004
   79.0495432522     0.0000002419    -0.3391638275    10.4447445960
   79.7641099011     0.0000002357    -0.3378571278    10.4582628951
   80.4851358600     0.0000002297    -0.3365553391    10.4717976300
   81.2126795175     0.0000002239    -0.3352584445    10.4853488330
   81.9467997902     0.0000002182    -0.3339664270    10.4989165362
   82.6875561275     0.0000002126    -0.3326792697    10.5125007717
   83.4350085157     0.0000002072    -0.3313969559    10.5261015714
   84.1892174837     0.0000002019    -0.3301194687    10.5397189671
   84.9502441076     0.0000001968    -0.3288467914    10.5533529908
   85.7181500152     0.0000001918    -0.3275789073    10.5670036741
   86.4929973918     0.0000001869    -0.3263157996    10.5806710487
   87.2748489846     0.0000001821    -0.3250574517    10.5943551461
   88.0637681082     0.0000001775    -0.3238038470    10.6080559977
   88.8598186492     0.0000001730    -0.3225549689    10.6217736351
   89.6630650719     0.0000001686    -0.3213108008    10.6355080895
   90.4735724235     0.0000001643    -0.3200713262    10.6492593922
   91.2914063389     0.0000001601    -0.3188365287    10.6630275744
   92.1166330463     0.0000001561    -0.3176063917    10.6768126671
   92.9493193729     0.0000001521    -0.3163808990    10.6906147015
   93.7895327497     0.0000001482    -0.3151600340    10.7044337085
   94.6373412172     0.0000001444    -0.3139437806    10.7182697190
   95.4928134312     0.0000001408    -0.3127321223    10.7321227638
   96.3560186679     0.0000001372    -0.3115250430    10.7459928738
   97.2270268298     0.0000001337    -0.3103225265    10.7598800796
   98.1059084512     0.0000001303    -0.3091245565    10.7737844119
   98.9927347042     0.0000001270    -0.3079311169    10.7877059013
   99.8875774041     0.0000001238    -0.3067421916    10.8016445782
  100.7905090154     0.0000001206    -0.3055577646    10.8156004733
  101.7016026576     0.0000001175    -0.3043778199    10.8295736168
  102.6209321112     0.0000001145    -0.3032023414    10.8435640391
  103.5485718236     0.0000001116    -0.3020313133    10.8575717705
  104.4845969153     0.0000001088    -0.3008647196    10.8715968414
  105.4290831857     0.0000001060    -0.2997025444    10.8856392817
  106.3821071195     0.0000001033    -0.2985447721    10.8996991218
  107.3437458927     0.0000001007    -0.2973913867    10.9137763916
  108.3140773789     0.0000000981    -0.2962423726    10.9278711211
  109.2931801558     0.0000000957    -0.2950977140    10.9419833405
  110.2811335112     0.0000000932    -0.2939573954    10.9561130796
  111.2780174497     0.0000000908    -0.2928214011    10.9702603682
  112.2839126992     0.0000000885    -0.2916897155    10.9844252363
  113.2989007172     0.0000000863    -0.2905623231    10.9986077135
  114.3230636976     0.0000000841    -0.2894392085    11.0128078298
  115.3564845772     0.0000000820    -0.2883203561    11.0270256146
  116.3992470427     0.0000000799    -0.2872057507    11.0412610978
  117.4514355372     0.0000000778    -0.2860953768    11.0555143089
  118.5131352669     0.0000000759    -0.2849892191    11.0697852775
  119.5844322086     0.0000000739    -0.2838872624    11.0840740331
  120.6654131159     0.0000000721    -0.2827894914    11.0983806052
  121.7561655270     0.0000000702    -0.2816958909    11.1127050233
  122.8567777710     0.0000000684    -0.2806064459    11.1270473168
  123.9673389758     0.0000000667    -0.2795211411    11.1414075150
  125.0879390748     0.0000000650    -0.2784399616    11.1557856474
  126.2186688143     0.0000000634    -0.2773628923    11.1701817431
  127.3596197610     0.0000000617    -0.2762899183    11.1845958315
  128.5108843093     0.0000000602    -0.2752210247    11.1990279419
  129.6725556888     0.0000000586    -0.2741561965    11.2134781033
  130.8447279717     0.0000000572    -0.2730954190    11.2279463450
  132.0274960808     0.0000000557    -0.2720386772    11.2424326961
  133.2209557969     0.0000000543    -0.2709859566    11.2569371858
  134.4252037664     0.0000000529    -0.2699372423    11.2714598431
  135.6403375097     0.0000000516    -0.2688925197    11.2860006970
  136.8664554282     0.0000000502    -0.2678517743    11.3005597766
  138.1036568134     0.0000000490    -0.2668149913    11.3151371109
  139.3520418540     0.0000000477    -0.2657821563    11.3297327288
  140.6117116443     0.0000000465    -0.2647532549    11.3443466593
  141.8827681926     0.0000000453    -0.2637282724    11.3589789312
  143.1653144293     0.0000000442    -0.2627071947    11.3736295736
  144.4594542152     0.0000000431    -0.2616900072    11.3882986151
  145.7652923499     0.0000000420    -0.2606766957    11.4029860848
  147.0829345804     0.0000000409    -0.2596672460    11.4176920113
  148.4124876095     0.0000000399    -0.2586616437    11.4324164235
  149.7540591047     0.0000000388    -0.2576598748    11.4471593502
  151.1077577066     0.0000000379    -0.2566619250    11.4619208201
  152.4736930379     0.0000000369    -0.2556677803    11.4767008619
  153.8519757124     0.0000000360    -0.2546774267    11.4914995044
  155.2427173435     0.0000000350    -0.2536908501    11.5063167762
  156.6460305537     0.0000000342    -0.2527080367    11.5211527061
  158.0620289835     0.0000000333    -0.2517289723    11.5360073226
  159.4908273008     0.0000000324    -0.2507536433    11.5508806544
  160.9325412097     0.0000000316    -0.2497820358    11.5657727302
  162.3872874606     0.0000000308    -0.2488141359    11.5806835786
  163.8551838590     0.0000000300    -0.2478499300    11.5956132280
  165.3363492754     0.0000000293    -0.2468894044    11.6105617072
  166.8309036547     0.0000000285    -0.2459325454    11.6255290447
  168.3389680263     0.0000000278    -0.2449793394    11.6405152690
  169.8606645133     0.0000000271    -0.2440297728    11.6555204087
  171.3961163431     0.0000000264    -0.2430838322    11.6705444923
  172.9454478568     0.0000000257    -0.2421415039    11.6855875483
  174.5087845194     0.0000000251    -0.2412027748    11.7006496051
  176.0862529301     0.0000000244    -0.2402676312    11.7157306914
  177.6779808328     0.0000000238    -0.2393360600    11.7308308356
  179.2840971256     0.0000000232    -0.2384080477    11.7459500660
  180.9047318721     0.0000000226    -0.2374835812    11.7610884113
  182.5400163117     0.0000000221    -0.2365626472    11.7762458999
  184.1900828698     0.0000000215    -0.2356452325    11.7914225601
  185.8550651692     0.0000000209    -0.2347313241    11.8066184205
  187.5350980403     0.0000000204    -0.2338209088    11.8218335095
  189.2303175324     0.0000000199    -0.2329139737    11.8370678554
